ticker,ex_date,amount
QYLD,2025-03-24,0.17
QYLD,2025-04-21,0.16
QYLD,2025-05-19,0.165
QYLD,2025-06-23,0.166
QYLD,2025-07-21,0.165
QYLD,2025-08-18,0.168
QYLD,2025-09-22,0.17
QYLD,2025-10-20,0.173
QYLD,2025-11-24,0.173
QYLD,2025-12-22,0.178
QYLD,2026-01-20,0.179
QYLD,2026-02-23,0.177
QYLD,2026-03-23,0.172
QYLD,2026-04-20,0.179
QYLD,2026-05-18,0.179
RYLD,2019-05-22,0.235
RYLD,2019-06-26,0.223
RYLD,2019-07-24,0.137
RYLD,2019-08-21,0.251
RYLD,2019-09-25,0.212
RYLD,2019-10-23,0.168
RYLD,2019-11-20,0.251
RYLD,2019-12-30,0.166
RYLD,2020-01-21,0.196
RYLD,2020-02-24,0.239
RYLD,2020-03-23,0.159
RYLD,2020-04-20,0.176
RYLD,2020-05-18,0.187
RYLD,2020-06-22,0.192
RYLD,2020-07-20,0.202
RYLD,2020-08-24,0.208
RYLD,2020-09-21,0.209
RYLD,2020-10-19,0.214
RYLD,2020-11-23,0.222
RYLD,2020-12-30,0.228
RYLD,2021-01-19,0.227
RYLD,2021-02-22,0.24
RYLD,2021-03-22,0.245
RYLD,2021-04-19,0.249
RYLD,2021-05-24,0.248
RYLD,2021-06-21,0.248
RYLD,2021-07-19,0.246
RYLD,2021-08-23,0.251
RYLD,2021-09-20,0.252
RYLD,2021-10-18,0.247
RYLD,2021-11-22,0.255
RYLD,2021-12-30,0.307
RYLD,2022-01-24,0.223
RYLD,2022-02-22,0.232
RYLD,2022-03-21,0.24
RYLD,2022-04-18,0.235
RYLD,2022-05-23,0.211
RYLD,2022-06-21,0.202
RYLD,2022-07-18,0.212
RYLD,2022-08-22,0.207
RYLD,2022-09-19,0.196
RYLD,2022-10-24,0.195
RYLD,2022-11-21,0.199
RYLD,2022-12-29,0.187
RYLD,2023-01-23,0.196
RYLD,2023-02-21,0.196
RYLD,2023-04-24,0.182
RYLD,2023-05-22,0.161
RYLD,2023-06-20,0.183
RYLD,2023-07-24,0.18
RYLD,2023-08-21,0.174
RYLD,2023-09-18,0.173
RYLD,2023-10-23,0.162
RYLD,2023-11-20,0.168
RYLD,2023-12-28,0.167
RYLD,2024-01-22,0.165
RYLD,2024-02-20,0.163
RYLD,2024-03-18,0.167
RYLD,2024-04-22,0.163
RYLD,2024-05-20,0.165
RYLD,2024-06-24,0.161
RYLD,2024-07-22,0.161
RYLD,2024-08-19,0.161
RYLD,2024-09-23,0.162
RYLD,2024-10-21,0.166
RYLD,2024-11-18,0.166
RYLD,2024-12-30,0.166
RYLD,2025-01-21,0.168
RYLD,2025-02-24,0.163
RYLD,2025-03-24,0.154
RYLD,2025-04-21,0.143
RYLD,2025-05-19,0.148
RYLD,2025-06-23,0.149
RYLD,2025-07-21,0.15
RYLD,2025-08-18,0.151
RYLD,2025-09-22,0.152
RYLD,2025-10-20,0.153
RYLD,2025-11-24,0.152
RYLD,2025-12-22,0.155
RYLD,2026-01-20,0.157
RYLD,2026-02-23,0.158
RYLD,2026-03-23,0.148
RYLD,2026-04-20,0.157
RYLD,2026-05-18,0.157
SPYI,2022-09-21,0.485
SPYI,2022-10-26,0.465
SPYI,2022-11-23,0.478
SPYI,2022-12-23,0.461
SPYI,2023-02-23,0.472
SPYI,2023-03-22,0.466
SPYI,2023-04-26,0.482
SPYI,2023-05-24,0.487
SPYI,2023-06-22,0.497
SPYI,2023-07-26,0.505
SPYI,2023-08-23,0.486
SPYI,2023-09-20,0.49
SPYI,2023-10-25,0.465
SPYI,2023-11-22,0.478
SPYI,2023-12-20,0.485
SPYI,2024-01-24,0.49
SPYI,2024-02-21,0.497
SPYI,2024-03-20,0.501
SPYI,2024-04-24,0.489
SPYI,2024-05-22,0.5
SPYI,2024-06-26,0.505
SPYI,2024-07-24,0.509
SPYI,2024-08-21,0.556
SPYI,2024-09-25,0.515
SPYI,2024-10-23,0.52
SPYI,2024-11-20,0.521
SPYI,2024-12-24,0.516
SPYI,2025-01-22,0.517
SPYI,2025-02-26,0.514
SPYI,2025-03-26,0.506
SPYI,2025-04-23,0.462
SPYI,2025-05-21,0.506
SPYI,2025-06-25,0.505
SPYI,2025-07-23,0.511
SPYI,2025-08-20,0.518
SPYI,2025-09-24,0.527
SPYI,2025-10-22,0.527
SPYI,2025-11-26,0.522
SPYI,2025-12-24,0.532
SPYI,2026-01-21,0.531
SPYI,2026-02-18,0.522
SPYI,2026-03-18,0.51
SPYI,2026-04-22,0.525
SPYI,2026-05-20,0.535
TLTW,2022-09-02,0.556
TLTW,2022-10-04,0.644
TLTW,2022-11-02,0.621
TLTW,2022-12-02,0.487
TLTW,2022-12-23,0.517
TLTW,2023-02-02,0.464
TLTW,2023-03-02,0.309
TLTW,2023-04-04,0.648
TLTW,2023-05-02,0.531
TLTW,2023-06-02,0.351
TLTW,2023-07-05,0.538
TLTW,2023-08-02,0.197
TLTW,2023-09-05,0.332
TLTW,2023-10-03,0.288
TLTW,2023-11-02,0.4
TLTW,2023-12-04,0.577
TLTW,2023-12-22,0.746
TLTW,2024-02-02,0.212
TLTW,2024-03-04,0.302
TLTW,2024-04-02,0.235
TLTW,2024-05-02,0.247
TLTW,2024-06-04,0.247
TLTW,2024-07-02,0.277
TLTW,2024-08-02,0.22
TLTW,2024-09-04,0.28
TLTW,2024-10-02,0.208
TLTW,2024-11-04,0.252
TLTW,2024-12-03,0.331
TLTW,2024-12-20,0.593
TLTW,2025-02-04,0.388
TLTW,2025-03-04,0.259
TLTW,2025-04-02,0.258
TLTW,2025-05-02,0.375
TLTW,2025-06-03,0.419
TLTW,2025-07-02,0.314
TLTW,2025-08-04,0.231
TLTW,2025-09-03,0.218
TLTW,2025-10-02,0.145
TLTW,2025-11-04,0.378
TLTW,2025-12-02,0.188
TLTW,2025-12-23,0.187
TLTW,2026-02-03,0.174
TLTW,2026-03-03,0.204
TLTW,2026-04-02,0.211
TLTW,2026-05-04,0.121
TLTW,2026-06-02,0.217
TSLY,2023-01-10,9.99
TSLY,2023-02-08,9.03
TSLY,2023-03-08,9.02
TSLY,2023-04-06,8.29
TSLY,2023-05-05,4.4
TSLY,2023-06-07,8.03
TSLY,2023-07-07,10.66
TSLY,2023-08-04,8.3
TSLY,2023-09-08,5.85
TSLY,2023-10-06,5.77
TSLY,2023-11-08,5.85
TSLY,2023-12-07,6.04
TSLY,2024-01-05,5.57
TSLY,2024-02-07,4.05
TSLY,2024-03-06,4.055
TSLY,2024-04-04,3.42
TSLY,2024-05-06,3.47
TSLY,2024-06-06,3.225
TSLY,2024-07-05,5.02
TSLY,2024-08-07,4.83
TSLY,2024-09-06,4.095
TSLY,2024-10-03,5.475
TSLY,2024-10-31,2.995
TSLY,2024-11-29,6.105
TSLY,2024-12-27,6.43
TSLY,2025-01-23,3.585
TSLY,2025-02-20,2.895
TSLY,2025-03-20,2.32
TSLY,2025-04-17,3.3
TSLY,2025-05-15,3.8
TSLY,2025-06-12,2.015
TSLY,2025-07-10,1.935
TSLY,2025-08-07,1.505
TSLY,2025-09-04,1.965
TSLY,2025-10-02,4.01
TSLY,2025-10-16,0.97
TSLY,2025-10-23,0.825
TSLY,2025-10-30,0.565
TSLY,2025-11-06,0.735
TSLY,2025-11-13,0.48
TSLY,2025-11-20,0.445
TSLY,2025-11-28,0.48
TSLY,2025-12-04,0.935
TSLY,2025-12-11,0.424
TSLY,2025-12-18,0.42
TSLY,2025-12-26,0.629
TSLY,2026-01-02,0.366
TSLY,2026-01-08,0.318
TSLY,2026-01-15,0.35
TSLY,2026-01-22,0.287
TSLY,2026-01-29,0.324
TSLY,2026-02-05,0.33
TSLY,2026-02-12,0.331
TSLY,2026-02-19,0.321
TSLY,2026-02-26,0.315
TSLY,2026-03-05,0.296
TSLY,2026-03-12,0.285
TSLY,2026-03-19,0.274
TSLY,2026-03-26,0.263
TSLY,2026-04-02,0.259
TSLY,2026-04-09,0.258
TSLY,2026-04-16,0.267
TSLY,2026-04-23,0.296
TSLY,2026-04-30,0.3
TSLY,2026-05-07,0.338
TSLY,2026-05-14,0.517
TSLY,2026-05-21,0.286
TSLY,2026-05-28,0.388
TSLY,2026-06-04,0.351
TSLY,2026-06-11,0.268
TSPY,2024-10-03,0.295
TSPY,2024-11-06,0.277
TSPY,2024-11-07,0.277
TSPY,2024-12-04,0.294
TSPY,2025-01-08,0.294
TSPY,2025-02-05,0.298
TSPY,2025-03-05,0.291
TSPY,2025-04-02,0.271
TSPY,2025-05-07,0.283
TSPY,2025-06-03,0.282
TSPY,2025-07-01,0.286
TSPY,2025-08-05,0.292
TSPY,2025-09-02,0.292
TSPY,2025-10-07,0.3
TSPY,2025-11-04,0.303
TSPY,2025-12-02,0.301
TSPY,2026-01-06,0.302
TSPY,2026-02-03,0.3
TSPY,2026-03-03,0.3
TSPY,2026-03-31,0.281
TSPY,2026-05-05,0.293
TSPY,2026-06-02,0.298
ULTY,2024-03-14,10.65
ULTY,2024-04-17,14.17
ULTY,2024-05-15,12.78
ULTY,2024-06-14,11.34
ULTY,2024-07-17,9.95
ULTY,2024-08-15,7.8
ULTY,2024-09-19,9.83
ULTY,2024-10-17,8.27
ULTY,2024-11-14,8.31
ULTY,2024-12-12,7.09
ULTY,2025-01-08,5.72
ULTY,2025-02-06,5.37
ULTY,2025-03-06,4.65
ULTY,2025-03-13,1.03
ULTY,2025-03-20,0.98
ULTY,2025-03-27,0.99
ULTY,2025-04-03,0.92
ULTY,2025-04-10,0.82
ULTY,2025-04-17,0.85
ULTY,2025-04-24,0.84
ULTY,2025-05-01,0.94
ULTY,2025-05-08,1.18
ULTY,2025-05-15,1.06
ULTY,2025-05-22,0.98
ULTY,2025-05-29,0.95
ULTY,2025-06-05,0.95
ULTY,2025-06-12,0.95
ULTY,2025-06-20,0.88
ULTY,2025-06-26,0.92
ULTY,2025-07-03,0.95
ULTY,2025-07-10,0.96
ULTY,2025-07-17,1.04
ULTY,2025-07-24,1.03
ULTY,2025-07-31,1.01
ULTY,2025-08-07,1.0
ULTY,2025-08-14,1.01
ULTY,2025-08-21,1.0
ULTY,2025-08-28,0.95
ULTY,2025-09-04,0.9
ULTY,2025-09-11,0.93
ULTY,2025-09-18,0.93
ULTY,2025-09-25,0.92
ULTY,2025-10-02,0.91
ULTY,2025-10-09,0.9
ULTY,2025-10-15,0.91
ULTY,2025-10-22,0.9
ULTY,2025-10-29,0.85
ULTY,2025-11-05,0.79
ULTY,2025-11-12,0.63
ULTY,2025-11-19,0.64
ULTY,2025-11-26,0.59
ULTY,2025-12-03,0.588
ULTY,2025-12-10,0.546
ULTY,2025-12-17,0.492
ULTY,2025-12-24,0.571
ULTY,2025-12-31,0.487
ULTY,2026-01-07,0.471
ULTY,2026-01-14,0.519
ULTY,2026-01-21,0.505
ULTY,2026-01-28,0.502
ULTY,2026-02-04,0.454
ULTY,2026-02-11,0.451
ULTY,2026-02-18,0.436
ULTY,2026-02-25,0.475
ULTY,2026-03-04,0.48
ULTY,2026-03-11,0.416
ULTY,2026-03-18,0.407
ULTY,2026-03-25,0.432
ULTY,2026-04-01,0.372
ULTY,2026-04-08,0.42
ULTY,2026-04-15,0.397
ULTY,2026-04-22,0.437
ULTY,2026-04-29,0.403
ULTY,2026-05-06,0.4
ULTY,2026-05-13,0.405
ULTY,2026-05-20,0.395
ULTY,2026-05-27,0.395
ULTY,2026-06-03,0.396
ULTY,2026-06-10,0.349
XDTE,2024-03-26,0.209
XDTE,2024-04-03,0.129
XDTE,2024-04-10,0.022
XDTE,2024-04-17,0.195
XDTE,2024-04-24,0.374
XDTE,2024-05-01,0.258
XDTE,2024-05-08,0.239
XDTE,2024-05-15,0.344
XDTE,2024-05-22,0.133
XDTE,2024-05-30,0.163
XDTE,2024-06-06,0.111
XDTE,2024-06-13,0.203
XDTE,2024-06-20,0.225
XDTE,2024-06-27,0.264
XDTE,2024-07-03,0.215
XDTE,2024-07-11,0.237
XDTE,2024-07-18,0.201
XDTE,2024-07-25,0.241
XDTE,2024-08-01,0.351
XDTE,2024-08-08,0.412
XDTE,2024-08-15,0.387
XDTE,2024-08-22,0.388
XDTE,2024-08-29,0.261
XDTE,2024-09-05,0.312
XDTE,2024-09-12,0.335
XDTE,2024-09-19,0.199
XDTE,2024-09-26,0.188
XDTE,2024-10-03,0.229
XDTE,2024-10-10,0.202
XDTE,2024-10-17,0.217
XDTE,2024-10-24,0.239
XDTE,2024-10-31,0.155
XDTE,2024-11-07,0.214
XDTE,2024-11-14,0.274
XDTE,2024-11-21,0.258
XDTE,2024-11-27,0.186
XDTE,2024-12-05,0.235
XDTE,2024-12-12,0.154
XDTE,2024-12-19,0.642
XDTE,2024-12-26,0.606
XDTE,2025-01-02,0.336
XDTE,2025-01-08,0.19
XDTE,2025-01-16,0.368
XDTE,2025-01-23,0.214
XDTE,2025-01-30,0.255
XDTE,2025-02-06,0.178
XDTE,2025-02-13,0.234
XDTE,2025-02-20,0.22
XDTE,2025-02-27,0.203
XDTE,2025-03-06,0.142
XDTE,2025-03-13,0.244
XDTE,2025-03-20,0.325
XDTE,2025-03-27,0.211
XDTE,2025-04-03,0.275
XDTE,2025-04-10,0.217
XDTE,2025-04-16,0.236
XDTE,2025-04-24,0.343
XDTE,2025-05-01,0.255
XDTE,2025-05-08,0.336
XDTE,2025-05-15,0.24
XDTE,2025-05-22,0.212
XDTE,2025-05-29,0.207
XDTE,2025-06-05,0.249
XDTE,2025-06-12,0.193
XDTE,2025-06-18,0.223
XDTE,2025-06-26,0.269
XDTE,2025-07-02,0.247
XDTE,2025-07-10,0.254
XDTE,2025-07-17,0.256
XDTE,2025-07-24,0.254
XDTE,2025-07-31,0.254
XDTE,2025-08-07,0.257
XDTE,2025-08-14,0.25
XDTE,2025-08-21,0.254
XDTE,2025-08-28,0.212
XDTE,2025-09-04,0.213
XDTE,2025-09-11,0.21
XDTE,2025-09-18,0.21
XDTE,2025-09-25,0.169
XDTE,2025-10-02,0.171
XDTE,2025-10-09,0.212
XDTE,2025-10-16,0.212
XDTE,2025-10-23,0.206
XDTE,2025-10-30,0.251
XDTE,2025-11-06,0.211
XDTE,2025-11-13,0.217
XDTE,2025-11-20,0.269
XDTE,2025-11-26,0.208
XDTE,2025-12-04,0.311
XDTE,2025-12-11,0.21
XDTE,2025-12-18,0.21
XDTE,2025-12-24,1.38
XDTE,2025-12-31,2.053
XDTE,2026-01-08,0.162
XDTE,2026-01-15,0.115
XDTE,2026-01-22,0.161
XDTE,2026-01-29,0.102
XDTE,2026-02-05,0.059
XDTE,2026-02-12,0.123
XDTE,2026-02-19,0.183
XDTE,2026-02-26,0.203
XDTE,2026-03-05,0.161
XDTE,2026-03-12,0.141
XDTE,2026-03-19,0.128
XDTE,2026-03-26,0.125
XDTE,2026-04-01,0.206
XDTE,2026-04-09,0.142
XDTE,2026-04-16,0.127
XDTE,2026-04-23,0.173
XDTE,2026-04-30,0.157
XDTE,2026-05-07,0.143
XDTE,2026-05-14,0.161
XDTE,2026-05-21,0.143
XDTE,2026-05-28,0.156
XDTE,2026-06-04,0.192
XDTE,2026-06-11,0.097
XYLD,2013-07-24,0.039
XYLD,2013-08-22,0.151
XYLD,2013-09-25,0.05
XYLD,2013-10-23,0.035
XYLD,2013-11-21,0.065
XYLD,2013-12-26,0.758
XYLD,2014-01-23,0.019
XYLD,2014-02-26,0.135
XYLD,2014-03-26,0.046
XYLD,2014-04-23,0.033
XYLD,2014-05-22,0.08
XYLD,2014-06-25,0.052
XYLD,2014-07-23,0.036
XYLD,2014-08-21,0.205
XYLD,2014-09-24,0.171
XYLD,2014-10-23,0.25
XYLD,2014-11-26,0.183
XYLD,2014-12-24,0.684
XYLD,2015-01-22,0.194
XYLD,2015-02-25,0.067
XYLD,2015-03-25,0.069
XYLD,2015-04-22,0.131
XYLD,2015-05-20,0.071
XYLD,2015-06-24,0.189
XYLD,2015-07-22,0.058
XYLD,2015-08-26,0.37
XYLD,2015-09-23,0.396
XYLD,2015-10-21,0.04
XYLD,2015-11-25,0.085
XYLD,2015-12-23,0.366
XYLD,2016-01-21,0.335
XYLD,2016-02-24,0.08
XYLD,2016-03-23,0.074
XYLD,2016-04-20,0.017
XYLD,2016-05-25,0.267
XYLD,2016-06-22,0.091
XYLD,2016-07-20,0.032
XYLD,2016-08-24,0.076
XYLD,2016-09-21,0.198
XYLD,2016-10-26,0.176
XYLD,2016-11-23,0.077
XYLD,2016-12-21,0.05
XYLD,2017-01-25,0.227
XYLD,2017-02-23,0.06
XYLD,2017-03-22,0.061
XYLD,2017-04-26,0.223
XYLD,2017-05-24,0.077
XYLD,2017-06-21,0.054
XYLD,2017-07-26,0.054
XYLD,2017-08-23,0.247
XYLD,2017-09-20,0.06
XYLD,2017-10-25,0.037
XYLD,2017-11-22,0.067
XYLD,2017-12-20,1.435
XYLD,2018-01-24,0.259
XYLD,2018-02-21,0.25
XYLD,2018-03-21,0.249
XYLD,2018-04-25,0.245
XYLD,2018-05-23,0.251
XYLD,2018-06-20,0.254
XYLD,2018-07-25,0.256
XYLD,2018-08-22,0.26
XYLD,2018-09-26,0.262
XYLD,2018-10-24,0.247
XYLD,2018-11-21,0.233
XYLD,2018-12-28,0.388
XYLD,2019-01-23,0.227
XYLD,2019-02-20,0.235
XYLD,2019-03-20,0.239
XYLD,2019-04-24,0.245
XYLD,2019-05-22,0.24
XYLD,2019-06-26,0.244
XYLD,2019-07-24,0.251
XYLD,2019-08-21,0.242
XYLD,2019-09-25,0.243
XYLD,2019-10-23,0.245
XYLD,2019-11-20,0.251
XYLD,2019-12-30,0.256
XYLD,2020-01-21,0.259
XYLD,2020-02-24,0.26
XYLD,2020-03-23,0.183
XYLD,2020-04-20,0.203
XYLD,2020-05-18,0.207
XYLD,2020-06-22,0.209
XYLD,2020-07-20,0.218
XYLD,2020-08-24,0.392
XYLD,2020-09-21,0.445
XYLD,2020-10-19,0.452
XYLD,2020-11-23,0.449
XYLD,2020-12-30,0.404
XYLD,2021-01-19,0.476
XYLD,2021-02-22,0.36
XYLD,2021-03-22,0.42
XYLD,2021-04-19,0.361
XYLD,2021-05-24,0.333
XYLD,2021-06-21,0.387
XYLD,2021-07-19,0.337
XYLD,2021-08-23,0.373
XYLD,2021-09-20,0.37
XYLD,2021-10-18,0.345
XYLD,2021-11-22,0.365
XYLD,2021-12-30,0.458
XYLD,2022-01-24,0.481
XYLD,2022-02-22,0.484
XYLD,2022-03-21,0.501
XYLD,2022-04-18,0.495
XYLD,2022-05-23,0.441
XYLD,2022-06-21,0.422
XYLD,2022-07-18,0.439
XYLD,2022-08-22,0.434
XYLD,2022-09-19,0.405
XYLD,2022-10-24,0.401
XYLD,2022-11-21,0.405
XYLD,2022-12-29,0.382
XYLD,2023-01-23,0.41
XYLD,2023-02-21,0.408
XYLD,2023-03-20,0.399
XYLD,2023-04-24,0.376
XYLD,2023-05-22,0.284
XYLD,2023-06-20,0.327
XYLD,2023-07-24,0.287
XYLD,2023-08-21,0.38
XYLD,2023-09-18,0.333
XYLD,2023-10-23,0.384
XYLD,2023-11-20,0.267
XYLD,2023-12-28,0.29
XYLD,2024-01-22,0.314
XYLD,2024-02-20,0.302
XYLD,2024-03-18,0.322
XYLD,2024-04-22,0.34
XYLD,2024-05-20,0.282
XYLD,2024-06-24,0.276
XYLD,2024-07-22,0.313
XYLD,2024-08-19,0.4
XYLD,2024-09-23,0.342
XYLD,2024-10-21,0.386
XYLD,2024-11-18,0.371
XYLD,2024-12-30,1.19
XYLD,2025-01-21,0.373
XYLD,2025-02-24,0.291
XYLD,2025-03-24,0.401
XYLD,2025-04-21,0.377
XYLD,2025-05-19,0.389
XYLD,2025-06-23,0.387
XYLD,2025-07-21,0.313
XYLD,2025-08-18,0.316
XYLD,2025-09-22,0.302
XYLD,2025-10-20,0.397
XYLD,2025-11-24,0.4
XYLD,2025-12-22,0.325
XYLD,2026-01-20,0.36
XYLD,2026-02-23,0.341
XYLD,2026-03-23,0.391
XYLD,2026-04-20,0.352
XYLD,2026-05-18,0.401
YMAG,2024-02-15,0.431
YMAG,2024-03-14,0.592
YMAG,2024-04-17,0.623
YMAG,2024-05-15,0.637
YMAG,2024-06-14,0.677
YMAG,2024-07-17,0.637
YMAG,2024-08-15,0.576
YMAG,2024-09-19,0.198
YMAG,2024-09-26,0.17
YMAG,2024-10-03,0.164
YMAG,2024-10-10,0.282
YMAG,2024-10-17,0.226
YMAG,2024-10-24,0.055
YMAG,2024-10-31,0.153
YMAG,2024-11-07,0.207
YMAG,2024-11-14,0.21
YMAG,2024-11-21,0.061
YMAG,2024-11-29,0.203
YMAG,2024-12-05,0.277
YMAG,2024-12-12,0.168
YMAG,2024-12-19,0.059
YMAG,2024-12-27,0.174
YMAG,2025-01-03,0.31
YMAG,2025-01-08,0.158
YMAG,2025-01-16,0.05
YMAG,2025-01-23,0.1
YMAG,2025-01-30,0.19
YMAG,2025-02-06,0.186
YMAG,2025-02-13,0.051
YMAG,2025-02-20,0.137
YMAG,2025-02-27,0.176
YMAG,2025-03-06,0.151
YMAG,2025-03-13,0.145
YMAG,2025-03-20,0.085
YMAG,2025-03-27,0.084
YMAG,2025-04-03,0.097
YMAG,2025-04-10,0.097
YMAG,2025-04-17,0.094
YMAG,2025-04-24,0.092
YMAG,2025-05-01,0.101
YMAG,2025-05-08,0.106
YMAG,2025-05-15,0.2
YMAG,2025-05-22,0.26
YMAG,2025-05-29,0.293
YMAG,2025-06-05,0.209
YMAG,2025-06-12,0.171
YMAG,2025-06-20,0.169
YMAG,2025-06-26,0.157
YMAG,2025-07-03,0.055
YMAG,2025-07-10,0.126
YMAG,2025-07-17,0.152
YMAG,2025-07-24,0.203
YMAG,2025-07-31,0.075
YMAG,2025-08-07,0.08
YMAG,2025-08-14,0.162
YMAG,2025-08-21,0.149
YMAG,2025-08-28,0.118
YMAG,2025-09-04,0.083
YMAG,2025-09-11,0.143
YMAG,2025-09-18,0.14
YMAG,2025-09-25,0.152
YMAG,2025-10-02,0.099
YMAG,2025-10-09,0.209
YMAG,2025-10-15,0.201
YMAG,2025-10-22,0.217
YMAG,2025-10-29,0.135
YMAG,2025-11-05,0.132
YMAG,2025-11-12,0.174
YMAG,2025-11-19,0.094
YMAG,2025-11-26,0.123
YMAG,2025-12-03,0.097
YMAG,2025-12-10,0.128
YMAG,2025-12-17,0.132
YMAG,2025-12-24,0.093
YMAG,2025-12-31,0.099
YMAG,2026-01-07,0.05
YMAG,2026-01-14,0.063
YMAG,2026-01-21,0.086
YMAG,2026-01-28,0.075
YMAG,2026-02-04,0.083
YMAG,2026-02-11,0.115
YMAG,2026-02-18,0.108
YMAG,2026-02-25,0.09
YMAG,2026-03-04,0.099
YMAG,2026-03-11,0.094
YMAG,2026-03-18,0.087
YMAG,2026-03-25,0.086
YMAG,2026-04-01,0.087
YMAG,2026-04-08,0.081
YMAG,2026-04-15,0.083
YMAG,2026-04-22,0.099
YMAG,2026-04-29,0.12
YMAG,2026-05-06,0.18
YMAG,2026-05-13,0.15
YMAG,2026-05-20,0.153
YMAG,2026-05-27,0.113
YMAG,2026-06-03,0.112
YMAG,2026-06-10,0.101
YMAX,2024-02-15,0.534
YMAX,2024-03-14,0.568
YMAX,2024-04-17,0.632
YMAX,2024-05-15,0.732
YMAX,2024-06-14,0.73
YMAX,2024-07-17,0.652
YMAX,2024-08-15,0.591
YMAX,2024-09-19,0.227
YMAX,2024-09-26,0.222
YMAX,2024-10-03,0.208
YMAX,2024-10-10,0.204
YMAX,2024-10-17,0.175
YMAX,2024-10-24,0.227
YMAX,2024-10-31,0.225
YMAX,2024-11-07,0.12
YMAX,2024-11-14,0.152
YMAX,2024-11-21,0.244
YMAX,2024-11-29,0.306
YMAX,2024-12-05,0.238
YMAX,2024-12-12,0.123
YMAX,2024-12-19,0.139
YMAX,2024-12-27,0.245
YMAX,2025-01-03,0.181
YMAX,2025-01-08,0.14
YMAX,2025-01-16,0.112
YMAX,2025-01-23,0.172
YMAX,2025-01-30,0.147
YMAX,2025-02-06,0.194
YMAX,2025-02-13,0.15
YMAX,2025-02-20,0.185
YMAX,2025-02-27,0.133
YMAX,2025-03-06,0.241
YMAX,2025-03-13,0.1
YMAX,2025-03-20,0.153
YMAX,2025-03-27,0.132
YMAX,2025-04-03,0.178
YMAX,2025-04-10,0.129
YMAX,2025-04-17,0.133
YMAX,2025-04-24,0.137
YMAX,2025-05-01,0.174
YMAX,2025-05-08,0.168
YMAX,2025-05-15,0.191
YMAX,2025-05-22,0.186
YMAX,2025-05-29,0.215
YMAX,2025-06-05,0.172
YMAX,2025-06-12,0.18
YMAX,2025-06-20,0.142
YMAX,2025-06-26,0.155
YMAX,2025-07-03,0.157
YMAX,2025-07-10,0.135
YMAX,2025-07-17,0.104
YMAX,2025-07-24,0.184
YMAX,2025-07-31,0.165
YMAX,2025-08-07,0.145
YMAX,2025-08-14,0.11
YMAX,2025-08-21,0.162
YMAX,2025-08-28,0.137
YMAX,2025-09-04,0.109
YMAX,2025-09-11,0.132
YMAX,2025-09-18,0.129
YMAX,2025-09-25,0.082
YMAX,2025-10-02,0.14
YMAX,2025-10-09,0.147
YMAX,2025-10-15,0.174
YMAX,2025-10-22,0.157
YMAX,2025-10-29,0.194
YMAX,2025-11-05,0.174
YMAX,2025-11-12,0.151
YMAX,2025-11-19,0.13
YMAX,2025-11-26,0.101
YMAX,2025-12-03,0.096
YMAX,2025-12-10,0.114
YMAX,2025-12-17,0.124
YMAX,2025-12-24,0.094
YMAX,2025-12-31,0.106
YMAX,2026-01-07,0.088
YMAX,2026-01-14,0.082
YMAX,2026-01-21,0.082
YMAX,2026-01-28,0.083
YMAX,2026-02-04,0.082
YMAX,2026-02-11,0.074
YMAX,2026-02-18,0.078
YMAX,2026-02-25,0.072
YMAX,2026-03-04,0.081
YMAX,2026-03-11,0.083
YMAX,2026-03-18,0.082
YMAX,2026-03-25,0.034
YMAX,2026-04-01,0.088
YMAX,2026-04-08,0.09
YMAX,2026-04-15,0.092
YMAX,2026-04-22,0.1
YMAX,2026-04-29,0.1
YMAX,2026-05-06,0.082
YMAX,2026-05-13,0.093
YMAX,2026-05-20,0.091
YMAX,2026-05-27,0.09
YMAX,2026-06-03,0.093
YMAX,2026-06-10,0.08
